status,weather,frecventa_hz,tensiune_kv,flux_intrare_mw,flux_iesire_mw,timestamp,nivel_severitate
1,0,49.9981,399.82,509,487.64,606,0
1,0,49.9979,399.39,508,483.68,607,0
0,4,0.0,0.0,0,0.0,608,0
1,0,50.0085,400.76,495,470.2,609,0
1,0,50.0003,399.36,501,480.96,610,0
1,0,49.9921,399.69,490,470.4,611,0
1,0,49.9957,399.7,490,471.4,612,0
1,0,49.9927,399.32,510,487.6,613,0
1,0,49.9927,400.55,493,474.28,614,0
1,0,50.0022,400.63,501,476.96,615,0
1,0,49.9901,400.39,486,470.56,616,0
1,0,50.0076,399.47,514,496.44,617,0
1,0,50.008,400.66,500,478.0,618,0
1,0,49.9969,399.4,504,486.84,619,0
1,0,49.9917,400.71,486,470.56,620,0
1,0,50.0041,400.9,487,468.52,621,0
1,0,49.998,400.86,514,488.44,622,0
1,0,49.9986,400.59,501,479.96,623,0
1,0,50.0083,399.26,514,490.44,624,0
1,0,49.9954,399.14,501,475.96,625,0
1,0,50.0015,400.48,507,483.72,626,0
1,0,50.0002,399.66,510,485.6,627,0
1,0,50.0005,399.2,492,470.32,628,0
1,0,49.9974,400.58,512,491.52,629,0
1,0,50.0013,399.95,514,495.44,630,0
1,0,50.0088,401.0,502,481.92,631,0
1,0,50.0035,400.43,498,480.08,632,0
1,0,50.0013,400.55,486,468.56,633,0
1,0,49.9939,400.91,511,489.56,634,0
1,1,49.9437,394.5,509,484.64,635,1
1,1,49.9636,396.86,504,481.84,636,1
1,1,49.962,396.96,505,485.8,637,1
1,1,49.9532,394.38,501,478.96,638,1
1,1,49.9596,396.18,514,495.44,639,1
1,1,49.9545,396.18,499,477.04,640,1
1,1,49.9627,395.33,502,476.92,641,1
1,1,49.9692,396.43,499,482.04,642,1
1,1,49.9634,395.13,512,495.52,643,1
1,1,49.9573,394.75,501,481.96,644,1
1,1,49.9418,394.76,508,484.68,645,1
1,1,49.9532,395.26,513,487.48,646,1
1,1,49.9587,396.68,511,486.56,647,1
1,1,49.9496,394.55,503,486.88,648,1
1,1,49.9412,396.53,501,484.96,649,1
1,1,49.9558,396.25,512,491.52,650,1
1,1,49.9527,396.58,498,474.08,651,1
1,1,49.9659,395.67,498,482.08,652,1
1,1,49.9489,394.9,513,487.48,653,1
1,1,49.969,394.14,502,478.92,654,1
1,1,49.9667,394.43,507,487.72,655,1
1,1,49.9444,396.03,503,484.88,656,1
1,1,49.9699,396.93,486,470.56,657,1
1,1,49.9564,395.33,487,463.52,658,1
1,1,49.9431,396.79,510,487.6,659,1
1,1,49.9413,394.41,498,478.08,660,1
1,1,49.9546,394.7,497,476.12,661,1
1,1,49.9488,395.57,499,476.04,662,1
1,1,49.9653,396.84,490,465.4,663,1
1,1,49.9638,396.15,507,485.72,664,1
1,1,49.9509,394.14,509,492.64,665,1
1,1,49.9566,395.86,506,481.76,666,1
1,1,49.967,394.49,495,472.2,667,1
1,1,49.9644,395.5,493,475.28,668,1
1,1,49.9445,396.34,506,485.76,669,1
1,1,49.9401,395.52,490,466.4,670,1
1,1,49.9436,395.33,489,466.44,671,1
1,1,49.9509,395.97,501,479.96,672,1
1,1,49.9637,395.19,495,471.2,673,1
1,1,49.9409,395.96,494,470.24,674,1
1,1,49.9646,396.8,510,489.6,675,1
1,1,49.9426,396.45,509,491.64,676,1
1,1,49.9561,395.59,485,461.6,677,1
1,1,49.9513,395.45,490,472.4,678,1
1,1,49.9566,395.22,507,481.72,679,1
1,1,49.9699,395.68,501,475.96,680,1
1,2,49.8315,378.96,490,363.5,681,2
1,2,49.8757,382.33,511,494.56,682,2
1,2,49.8912,379.69,487,362.25,683,2
1,2,49.8518,376.84,505,376.75,684,2
1,2,49.8026,378.41,514,380.5,685,2
1,2,49.8983,379.37,489,363.75,686,2
1,2,49.8814,378.62,502,372.5,687,2
1,2,49.8809,377.49,502,379.5,688,2
1,2,49.8004,375.51,489,366.75,689,2
1,2,49.8412,376.23,508,385.0,690,2
1,2,49.885,376.21,514,386.5,691,2
1,2,49.8173,380.02,500,480.0,692,2
1,2,49.8475,375.49,495,372.25,693,2
1,2,49.8034,381.94,499,480.04,694,2
1,2,49.8752,376.23,497,369.75,695,2
1,1,49.9654,394.42,488,471.48,696,1
1,1,49.9422,394.97,502,482.92,697,1
1,1,49.949,394.02,505,481.8,698,1
1,1,49.9455,395.18,493,474.28,699,1
1,0,49.9905,400.12,501,477.96,700,0
1,0,50.009,399.21,494,470.24,701,0
1,0,50.002,400.62,486,469.56,702,0
1,0,49.9907,399.27,496,474.16,703,0
1,0,50.0051,400.88,492,467.32,704,0
1,0,49.995,399.34,513,490.48,705,0
1,0,49.9975,400.41,495,475.2,706,0
1,0,50.006,399.44,508,487.68,707,0
1,0,49.9993,400.3,507,483.72,708,0
1,0,49.9903,400.8,502,484.92,709,0
1,0,50.0041,400.46,486,462.56,710,0
1,0,49.9998,399.51,496,476.16,711,0
1,0,50.0086,400.8,512,490.52,712,0
1,0,50.001,399.67,506,485.76,713,0
1,0,50.0057,400.12,509,492.64,714,0
1,0,49.9992,400.55,501,483.96,715,0
1,0,50.0077,399.98,494,471.24,716,0
1,0,49.9956,399.04,492,467.32,717,0
1,0,50.0093,400.61,495,471.2,718,0
1,0,50.0058,400.5,510,487.6,719,0
1,0,50.0011,399.54,486,468.56,720,0
1,0,49.9954,399.63,488,468.48,721,0
1,0,50.0028,400.37,499,479.04,722,0
1,0,50.0077,400.88,511,485.56,723,0
1,0,50.001,399.74,487,465.52,724,0
1,0,49.9945,400.04,487,467.52,725,0
1,0,49.9998,399.27,512,487.52,726,0
1,0,49.9939,399.99,494,469.24,727,0
1,0,50.0067,399.08,486,462.56,728,0
1,0,49.9961,399.34,495,477.2,729,0
1,0,50.0044,400.46,491,470.36,730,0
1,0,49.9951,400.62,505,481.8,731,0
1,0,49.994,400.87,508,489.68,732,0
1,0,49.9925,399.74,505,482.8,733,0
1,0,49.9925,399.96,496,477.16,734,0
1,0,49.995,399.1,487,462.52,735,0
1,0,50.0077,400.7,505,480.8,736,0
1,0,50.0032,399.05,507,489.72,737,0
1,1,49.9412,394.15,514,489.44,738,1
1,1,49.9618,396.28,501,475.96,739,1
1,1,49.9651,395.35,497,476.12,740,1
1,1,49.97,394.92,494,471.24,741,1
1,1,49.9689,395.5,489,470.44,742,1
1,1,49.9411,395.83,510,491.6,743,1
1,1,49.9538,394.08,506,489.76,744,1
1,1,49.9677,396.18,490,473.4,745,1
1,1,49.9508,394.84,504,482.84,746,1
1,1,49.9573,395.26,502,482.92,747,1
1,1,49.9554,396.76,495,473.2,748,1
1,1,49.9408,394.56,490,468.4,749,1
1,1,49.9465,395.56,490,465.4,750,1
1,1,49.9696,394.98,511,487.56,751,1
1,1,49.9441,395.15,490,467.4,752,1
1,1,49.9698,394.37,490,467.4,753,1
1,1,49.9401,396.6,503,480.88,754,1
1,1,49.9497,396.12,485,467.6,755,1
1,1,49.9425,395.82,489,468.44,756,1
1,1,49.9551,395.07,485,465.6,757,1
1,1,49.9549,396.96,489,466.44,758,1
1,1,49.9696,395.2,487,462.52,759,1
1,1,49.9697,396.69,493,469.28,760,1
1,1,49.9521,396.81,485,469.6,761,1
1,1,49.9529,395.43,499,483.04,762,1
1,1,49.9476,394.68,487,470.52,763,1
1,1,49.9548,396.31,489,471.44,764,1
1,1,49.9434,395.63,486,461.56,765,1
1,1,49.9461,396.17,506,486.76,766,1
1,1,49.9499,395.0,496,472.16,767,1
1,1,49.9503,395.21,487,465.52,768,1
1,1,49.9525,395.83,493,472.28,769,1
1,1,49.9638,396.04,511,493.56,770,1
1,1,49.9581,395.45,490,467.4,771,1
1,1,49.9444,395.79,512,491.52,772,1
1,1,49.9622,395.25,486,467.56,773,1
1,1,49.967,395.34,502,481.92,774,1
1,1,49.965,396.39,506,489.76,775,1
1,1,49.942,395.34,509,488.64,776,1
1,1,49.9505,394.67,512,493.52,777,1
1,1,49.9662,396.55,510,489.6,778,1
1,1,49.9539,396.96,486,463.56,779,1
1,1,49.9522,396.53,500,479.0,780,1
1,1,49.949,394.78,489,471.44,781,1
1,1,49.9687,394.39,509,492.64,782,1
1,1,49.9648,396.29,512,495.52,783,1
1,1,49.9431,396.02,489,464.44,784,1
1,1,49.9512,394.5,511,489.56,785,1
1,1,49.9484,395.9,507,486.72,786,1
1,1,49.9527,394.94,486,464.56,787,1
1,1,49.9653,396.97,513,489.48,788,1
1,1,49.9663,396.24,497,480.12,789,1
1,1,49.9625,394.38,501,475.96,790,1
1,1,49.9595,395.09,496,476.16,791,1
1,1,49.9544,394.44,487,470.52,792,1
1,1,49.9418,396.69,489,468.44,793,1
1,1,49.9516,394.66,502,482.92,794,1
1,1,49.9581,394.68,493,472.28,795,1
1,1,49.9648,396.25,498,477.08,796,1
1,0,50.0006,399.37,509,488.64,797,0
1,0,49.9959,400.91,486,464.56,798,0
1,0,50.0083,399.33,511,486.56,799,0
1,0,49.9984,400.38,511,488.56,800,0
1,0,50.0069,399.09,508,486.68,801,0
1,0,50.0039,399.28,494,478.24,802,0
1,0,50.0046,400.28,494,471.24,803,0
1,0,49.997,400.2,508,489.68,804,0
1,0,50.0035,400.46,502,481.92,805,0
1,0,49.9991,400.68,500,482.0,806,0
1,0,49.9978,399.0,497,474.12,807,0
1,0,50.0,399.34,506,480.76,808,0
1,0,50.0068,400.15,512,493.52,809,0
1,0,49.9926,399.48,496,477.16,810,0
1,0,49.9981,400.23,502,480.92,811,0
1,0,49.9915,400.48,498,478.08,812,0
1,0,50.0048,400.77,514,493.44,813,0
1,0,49.9917,400.61,506,485.76,814,0
1,0,49.9909,400.19,497,477.12,815,0
1,0,50.0036,399.56,510,493.6,816,0
1,0,49.9947,399.98,507,482.72,817,0
1,0,50.0031,400.87,505,487.8,818,0
1,0,49.9917,400.11,508,484.68,819,0
1,0,49.9915,400.83,497,474.12,820,0
1,0,50.0098,400.28,487,466.52,821,0
1,0,49.9979,399.95,507,481.72,822,0
1,0,49.996,400.71,511,486.56,823,0
1,0,49.9905,400.87,498,480.08,824,0
1,0,49.9912,399.46,503,484.88,825,0
1,0,50.0035,399.44,494,473.24,826,0
1,0,49.9952,400.02,494,469.24,827,0
1,0,50.0081,400.69,511,486.56,828,0
1,0,50.0059,400.07,508,489.68,829,0
1,0,49.997,400.32,487,462.52,830,0
1,0,49.9965,400.81,502,479.92,831,0
1,0,50.0048,400.94,512,488.52,832,0
1,0,49.9992,400.02,491,475.36,833,0
1,0,49.9945,399.3,499,479.04,834,0
1,0,49.9966,399.85,505,480.8,835,0
1,0,50.0088,399.4,499,483.04,836,0
1,0,49.9979,400.11,494,469.24,837,0
1,0,50.0076,400.86,513,488.48,838,0
1,0,49.9969,400.32,514,497.44,839,0
1,0,50.0065,399.69,490,470.4,840,0
1,0,49.9963,399.23,485,467.6,841,0
1,0,50.0047,400.76,508,484.68,842,0
1,0,49.9972,400.27,485,469.6,843,0
1,0,50.0041,399.68,511,493.56,844,0
1,0,49.99,399.21,494,472.24,845,0
1,0,50.0062,400.35,511,490.56,846,0
1,0,50.0097,399.23,485,460.6,847,0
1,0,50.0011,399.6,496,473.16,848,0
1,0,49.9961,400.66,498,480.08,849,0
1,0,50.0027,399.41,500,481.0,850,0
1,0,49.9915,400.33,488,467.48,851,0
1,0,49.9902,400.07,510,487.6,852,0
1,0,50.0004,400.42,500,483.0,853,0
1,0,49.9923,400.33,498,479.08,854,0
1,0,50.0029,400.0,504,481.84,855,0
1,0,50.01,400.96,508,486.68,856,0
1,0,50.0051,400.72,504,481.84,857,0
1,0,49.9943,399.43,497,478.12,858,0
1,0,50.0074,400.04,506,488.76,859,0
1,0,50.0036,400.64,489,468.44,860,0
1,0,49.9965,400.57,494,471.24,861,0
1,0,49.9927,399.05,507,487.72,862,0
1,0,49.9944,399.58,498,477.08,863,0
1,0,49.9928,400.36,494,469.24,864,0
1,0,50.0017,400.54,506,480.76,865,0
1,0,49.9984,399.14,507,489.72,866,0
1,0,49.991,400.53,487,470.52,867,0
1,0,50.0092,399.1,486,464.56,868,0
1,0,50.0087,399.55,487,468.52,869,0
1,0,49.9996,399.08,498,481.08,870,0
1,0,50.0011,399.14,504,486.84,871,0
1,0,50.0061,400.69,513,491.48,872,0
1,0,49.99,399.47,510,492.6,873,0
1,0,49.9964,400.76,489,472.44,874,0
1,0,50.0065,400.51,508,484.68,875,0
1,0,49.9984,399.53,501,481.96,876,0
1,0,49.9992,400.46,503,482.88,877,0
1,0,50.0013,399.77,487,463.52,878,0
1,0,49.9915,399.02,513,493.48,879,0
1,0,50.0025,399.29,499,483.04,880,0
1,0,50.0051,399.07,504,486.84,881,0
1,0,49.9921,399.03,495,473.2,882,0
1,0,49.9909,399.9,493,473.28,883,0
1,0,49.9919,400.79,513,496.48,884,0
1,0,50.0055,400.26,512,489.52,885,0
1,0,49.9948,399.18,487,463.52,886,0
0,4,0.0,0.0,0,0.0,887,0
1,0,50.0077,399.41,508,484.68,888,0
1,0,50.0013,399.83,509,484.64,889,0
1,0,49.995,399.07,493,472.28,890,0
1,0,49.993,399.2,490,468.4,891,0
1,0,49.9909,399.97,508,483.68,892,0
1,0,49.9935,399.24,496,480.16,893,0
1,0,50.0001,400.1,493,477.28,894,0
1,0,50.0086,400.28,491,471.36,895,0
1,0,50.0034,399.64,508,488.68,896,0
1,0,50.0073,400.66,498,480.08,897,0
1,0,50.0042,400.68,509,488.64,898,0
1,0,50.0044,399.59,497,473.12,899,0
1,0,49.993,400.08,488,464.48,900,0
1,0,50.0019,400.64,488,463.48,901,0
1,0,49.993,400.71,509,484.64,902,0
1,0,49.9904,400.83,509,486.64,903,0
1,0,50.0006,400.66,503,483.88,904,0
1,0,50.0097,399.48,508,490.68,905,0
1,0,50.0087,399.55,511,493.56,906,0
1,0,49.9972,400.77,497,475.12,907,0
1,0,49.9933,400.7,486,466.56,908,0
1,0,49.9934,400.32,496,480.16,909,0
1,0,49.9953,400.55,490,474.4,910,0
1,0,50.0022,400.39,510,484.6,911,0
1,1,49.9664,394.53,489,466.44,912,1
1,1,49.9618,395.59,493,475.28,913,1
1,1,49.9415,394.66,506,486.76,914,1
1,1,49.9415,395.64,500,475.0,915,1
1,1,49.9538,395.63,486,466.56,916,1
1,1,49.9564,396.16,498,480.08,917,1
1,1,49.9515,396.58,490,467.4,918,1
1,1,49.9538,394.62,488,471.48,919,1
1,1,49.9484,394.94,488,472.48,920,1
1,1,49.9543,395.41,493,475.28,921,1
1,1,49.9638,396.6,500,480.0,922,1
1,0,50.0062,400.81,501,476.96,923,0
1,0,49.9938,400.01,507,485.72,924,0
1,0,50.0033,399.76,496,474.16,925,0
1,0,50.0022,400.1,495,476.2,926,0
1,0,49.9906,399.41,490,471.4,927,0
1,0,49.9907,400.88,513,490.48,928,0
1,0,50.0087,399.47,489,467.44,929,0
1,0,49.995,400.19,505,485.8,930,0
1,0,49.9997,400.4,502,477.92,931,0
1,0,49.9906,400.41,498,482.08,932,0
1,0,49.9933,399.75,502,485.92,933,0
1,0,50.0006,399.26,499,479.04,934,0
1,0,50.0069,400.51,499,477.04,935,0
1,0,50.0041,400.78,502,479.92,936,0
1,0,49.9902,399.04,506,484.76,937,0
1,0,49.9926,400.08,511,488.56,938,0
1,0,49.9953,399.68,493,472.28,939,0
1,0,50.0078,399.48,494,473.24,940,0
1,0,49.9972,399.16,497,473.12,941,0
1,0,49.9906,399.98,514,494.44,942,0
1,0,49.9924,399.46,488,463.48,943,0
1,0,50.0015,399.91,493,475.28,944,0
1,0,50.007,399.1,509,486.64,945,0
1,0,50.0018,400.35,502,476.92,946,0
1,0,49.9975,399.76,499,475.04,947,0
1,0,49.9961,400.05,493,475.28,948,0
1,0,50.0048,399.68,485,462.6,949,0
1,0,49.9976,400.4,492,472.32,950,0
1,0,49.9901,400.26,485,462.6,951,0
1,0,50.0049,399.79,489,472.44,952,0
1,0,50.006,399.74,502,479.92,953,0
1,0,50.0042,399.06,514,490.44,954,0
1,0,50.0019,399.1,501,478.96,955,0
1,0,50.0095,400.09,487,463.52,956,0
1,0,50.0035,399.73,497,479.12,957,0
1,0,50.0094,399.04,488,464.48,958,0
1,0,49.9984,400.18,506,485.76,959,0
1,0,49.9988,400.52,506,483.76,960,0
1,0,50.0054,400.77,492,473.32,961,0
1,0,49.9972,400.4,489,469.44,962,0
1,0,49.9909,399.84,485,465.6,963,0
1,0,49.9978,400.25,503,479.88,964,0
1,0,49.9992,399.39,486,468.56,965,0
1,0,50.0021,400.04,495,472.2,966,0
1,0,50.0031,400.69,506,488.76,967,0
1,0,49.9991,399.21,510,491.6,968,0
1,0,50.0036,399.06,509,490.64,969,0
1,0,49.9945,399.52,513,496.48,970,0
1,0,50.0059,400.01,497,481.12,971,0
1,0,49.9927,399.65,485,469.6,972,0
1,0,50.0021,399.69,493,475.28,973,0
1,0,50.0075,399.94,486,469.56,974,0
1,0,49.9942,399.99,487,463.52,975,0
1,1,49.9445,394.41,500,477.0,976,1
1,1,49.9505,394.01,501,477.96,977,1
1,1,49.9498,394.13,505,481.8,978,1
1,1,49.9587,394.33,498,478.08,979,1
1,1,49.9599,394.55,511,486.56,980,1
1,1,49.9599,394.63,499,474.04,981,1
1,1,49.958,395.75,485,460.6,982,1
1,1,49.9579,396.34,488,465.48,983,1
1,1,49.9423,394.68,498,479.08,984,1
1,1,49.9469,394.23,495,476.2,985,1
1,1,49.9698,396.55,511,490.56,986,1
1,1,49.9503,394.43,493,474.28,987,1
1,1,49.9587,396.72,499,477.04,988,1
1,1,49.967,396.85,497,475.12,989,1
1,1,49.9669,394.99,494,472.24,990,1
1,1,49.9415,394.17,488,464.48,991,1
1,1,49.9552,396.62,491,467.36,992,1
1,1,49.9627,394.91,496,473.16,993,1
1,1,49.9409,396.85,501,482.96,994,1
1,2,49.8011,382.92,496,472.16,995,2
1,2,49.89,381.85,503,479.88,996,2
1,2,49.8064,378.19,492,369.0,997,2
1,2,49.8469,378.72,510,383.5,998,2
1,2,49.8793,380.92,512,491.52,999,2
1,2,49.804,379.28,507,376.25,1000,2
1,2,49.869,375.87,510,379.5,1001,2
1,2,49.8578,383.23,488,470.48,1002,2
1,2,49.861,381.26,504,479.84,1003,2
1,2,49.8787,384.29,513,493.48,1004,2
1,2,49.8396,380.88,511,488.56,1005,2
1,2,49.8425,383.39,503,481.88,1006,2
1,2,49.8578,381.43,506,486.76,1007,2
1,2,49.8327,377.87,506,378.5,1008,2
1,2,49.8763,379.4,494,371.5,1009,2
1,2,49.8116,379.81,503,373.25,1010,2
1,2,49.8926,380.44,491,469.36,1011,2
1,2,49.8539,381.89,495,472.2,1012,2
1,2,49.8033,380.93,509,489.64,1013,2
1,2,49.8639,378.99,513,380.75,1014,2
1,2,49.8998,379.15,491,370.25,1015,2
1,1,49.9656,394.88,486,464.56,1016,1
1,1,49.9594,395.16,498,479.08,1017,1
1,1,49.9422,395.09,486,465.56,1018,1
1,1,49.9586,395.5,488,465.48,1019,1
1,1,49.9618,395.4,491,473.36,1020,1
1,1,49.9427,396.66,500,482.0,1021,1
1,1,49.9679,395.4,509,485.64,1022,1
1,1,49.9642,394.57,491,471.36,1023,1
1,1,49.9643,394.65,506,485.76,1024,1
1,1,49.9673,395.92,485,460.6,1025,1
1,1,49.9475,394.08,501,481.96,1026,1
1,1,49.9541,394.64,498,479.08,1027,1
1,1,49.9575,394.34,512,491.52,1028,1
1,1,49.9595,395.75,500,475.0,1029,1
1,1,49.9525,396.22,505,488.8,1030,1
1,1,49.9405,394.98,514,496.44,1031,1
1,1,49.9591,396.87,487,465.52,1032,1
1,1,49.951,395.68,506,485.76,1033,1
1,1,49.9508,396.96,487,466.52,1034,1
1,1,49.9698,396.66,487,471.52,1035,1
1,1,49.9696,396.73,508,483.68,1036,1
1,1,49.9684,395.57,486,462.56,1037,1
1,1,49.9555,395.73,497,474.12,1038,1
1,1,49.9527,396.52,488,465.48,1039,1
1,1,49.9635,394.64,498,473.08,1040,1
1,1,49.9411,395.99,488,464.48,1041,1
1,1,49.946,394.92,486,465.56,1042,1
1,1,49.9623,395.23,492,471.32,1043,1
1,1,49.9611,396.54,489,470.44,1044,1
1,1,49.9611,394.95,497,480.12,1045,1
1,1,49.9604,394.46,512,491.52,1046,1
1,1,49.9632,394.86,510,486.6,1047,1
1,1,49.9544,396.87,489,470.44,1048,1
1,1,49.9407,395.02,486,467.56,1049,1
1,1,49.9585,396.24,493,470.28,1050,1
1,1,49.9579,396.84,496,473.16,1051,1
1,1,49.9679,396.2,503,481.88,1052,1
1,1,49.9635,396.2,492,467.32,1053,1
1,1,49.9594,395.29,492,471.32,1054,1
1,1,49.9662,395.78,486,470.56,1055,1
1,1,49.9552,396.53,494,471.24,1056,1
1,1,49.9655,395.23,504,482.84,1057,1
1,1,49.9485,396.82,499,480.04,1058,1
1,1,49.9448,395.85,492,473.32,1059,1
1,1,49.9585,396.79,487,465.52,1060,1
1,1,49.9533,395.69,503,478.88,1061,1
1,1,49.967,395.14,491,468.36,1062,1
1,1,49.9488,395.62,497,478.12,1063,1
1,1,49.9581,396.73,485,464.6,1064,1
1,1,49.9628,396.41,498,473.08,1065,1
1,1,49.9595,394.16,503,482.88,1066,1
1,1,49.9441,396.4,492,471.32,1067,1
1,1,49.9621,395.38,503,479.88,1068,1
1,1,49.963,394.74,486,465.56,1069,1
1,1,49.9669,394.61,485,460.6,1070,1
1,1,49.948,396.79,514,491.44,1071,1
1,1,49.9492,395.84,486,462.56,1072,1
1,1,49.9426,394.13,496,476.16,1073,1
1,1,49.9673,396.39,503,479.88,1074,1
1,1,49.9562,395.29,498,481.08,1075,1
1,1,49.9577,395.46,495,476.2,1076,1
1,1,49.9431,395.45,504,486.84,1077,1
1,1,49.9407,394.22,495,474.2,1078,1
1,1,49.9595,395.32,509,484.64,1079,1
1,1,49.9425,394.3,511,491.56,1080,1
1,1,49.9456,395.21,501,475.96,1081,1
1,1,49.9425,396.1,499,477.04,1082,1
1,1,49.9431,395.33,508,484.68,1083,1
1,1,49.9548,394.96,503,486.88,1084,1
1,1,49.9604,394.83,493,476.28,1085,1
1,1,49.9637,395.9,503,480.88,1086,1
1,1,49.9581,396.83,508,491.68,1087,1
1,1,49.9642,394.29,489,464.44,1088,1
1,1,49.9679,394.28,487,462.52,1089,1
1,1,49.9479,396.35,501,481.96,1090,1
1,1,49.9658,395.45,491,470.36,1091,1
1,1,49.9529,396.03,486,464.56,1092,1
1,1,49.9419,394.35,512,487.52,1093,1
1,1,49.9414,396.57,497,478.12,1094,1
1,1,49.9425,395.63,486,467.56,1095,1
1,1,49.9663,396.87,490,465.4,1096,1
1,1,49.9632,395.47,499,475.04,1097,1
1,1,49.9631,395.88,512,488.52,1098,1
1,1,49.9663,394.45,490,468.4,1099,1
1,1,49.9633,394.6,502,485.92,1100,1
1,1,49.9457,394.35,490,472.4,1101,1
1,1,49.9589,395.25,514,497.44,1102,1
1,1,49.9437,395.47,501,480.96,1103,1
1,1,49.9479,395.44,512,493.52,1104,1
1,1,49.9649,394.21,512,495.52,1105,1
1,1,49.9687,395.45,487,467.52,1106,1
1,1,49.9641,394.89,493,474.28,1107,1
1,1,49.9434,396.27,503,478.88,1108,1
1,1,49.9626,395.22,514,491.44,1109,1
1,1,49.9495,395.74,504,485.84,1110,1
1,1,49.9684,396.57,495,472.2,1111,1
1,1,49.9626,394.37,488,466.48,1112,1
1,1,49.9578,394.99,494,469.24,1113,1
1,1,49.9466,395.22,502,484.92,1114,1
1,1,49.9523,396.21,491,467.36,1115,1
1,1,49.9443,395.14,506,484.76,1116,1
1,1,49.9547,396.52,487,464.52,1117,1
1,1,49.9421,395.19,485,464.6,1118,1
1,2,49.8876,379.32,495,369.25,1119,2
1,2,49.8198,384.36,500,483.0,1120,2
1,2,49.8885,375.45,514,389.5,1121,2
1,2,49.8501,384.37,507,484.72,1122,2
1,2,49.8731,377.86,514,381.5,1123,2
1,2,49.8973,383.89,496,471.16,1124,2
1,2,49.8728,379.72,502,373.5,1125,2
1,2,49.877,377.01,490,363.5,1126,2
1,2,49.8802,378.1,507,382.25,1127,2
1,2,49.8062,379.62,503,373.25,1128,2
1,2,49.8326,377.79,510,386.5,1129,2
1,2,49.831,379.16,490,363.5,1130,2
1,2,49.8267,382.07,497,472.12,1131,2
1,2,49.8208,375.48,512,387.0,1132,2
1,2,49.8555,380.4,492,469.32,1133,2
1,2,49.879,383.91,508,484.68,1134,2
1,2,49.8819,384.31,493,474.28,1135,2
1,2,49.8776,383.4,514,493.44,1136,2
1,2,49.8344,379.41,512,385.0,1137,2
1,2,49.8322,380.67,489,470.44,1138,2
1,2,49.8304,384.66,502,485.92,1139,2
1,2,49.889,380.1,507,487.72,1140,2
1,2,49.8938,382.39,496,472.16,1141,2
1,2,49.8949,380.67,507,486.72,1142,2
1,1,49.9491,396.88,488,467.48,1143,1
1,1,49.943,395.65,507,485.72,1144,1
1,1,49.9616,396.27,511,494.56,1145,1
1,1,49.9402,394.44,490,468.4,1146,1
1,1,49.942,394.17,492,471.32,1147,1
1,1,49.9478,394.13,512,488.52,1148,1
1,1,49.9498,394.36,499,480.04,1149,1
1,1,49.9624,396.48,495,479.2,1150,1
1,1,49.9453,396.85,502,482.92,1151,1
1,1,49.961,394.27,505,479.8,1152,1
1,1,49.9563,394.8,502,481.92,1153,1
1,1,49.9488,395.82,489,464.44,1154,1
1,1,49.9451,394.84,485,460.6,1155,1
1,1,49.9521,394.07,513,491.48,1156,1
1,1,49.9539,395.1,505,484.8,1157,1
1,1,49.9675,395.04,504,481.84,1158,1
1,1,49.9631,396.32,512,495.52,1159,1
1,1,49.9519,396.39,513,489.48,1160,1
1,1,49.9566,394.24,499,477.04,1161,1
1,1,49.943,395.52,507,490.72,1162,1
1,1,49.9406,396.85,487,464.52,1163,1
1,1,49.9632,394.13,509,485.64,1164,1
1,0,49.99,400.74,506,480.76,1165,0
1,0,50.0057,399.32,512,494.52,1166,0
1,0,49.9921,399.81,489,467.44,1167,0
1,0,50.0083,400.78,489,468.44,1168,0
1,0,50.0088,399.31,488,471.48,1169,0
1,0,50.0059,399.14,512,492.52,1170,0
1,0,49.9992,400.35,486,468.56,1171,0
1,0,50.0018,399.78,499,475.04,1172,0
1,0,50.0061,399.37,514,494.44,1173,0
1,0,50.0023,399.89,505,484.8,1174,0
1,0,49.992,400.65,509,483.64,1175,0
1,0,49.9923,400.69,507,486.72,1176,0
1,0,50.0035,399.95,486,461.56,1177,0
1,0,49.9917,400.91,496,480.16,1178,0
1,0,49.9955,399.25,510,490.6,1179,0
1,0,50.0008,400.01,505,482.8,1180,0
1,0,49.9972,399.75,506,485.76,1181,0
1,0,49.9936,399.36,512,489.52,1182,0
1,0,50.0018,399.61,493,470.28,1183,0
1,0,50.0041,399.65,490,472.4,1184,0
1,0,49.9929,399.66,485,460.6,1185,0
1,0,49.9942,400.01,500,481.0,1186,0
1,0,50.0031,399.76,512,487.52,1187,0
1,0,49.9967,399.2,487,468.52,1188,0
1,0,50.0064,400.04,503,485.88,1189,0
1,0,50.0009,399.84,490,469.4,1190,0
1,0,50.0016,399.44,505,480.8,1191,0
0,4,0.0,0.0,0,0.0,1192,0
1,0,49.9907,401.0,501,479.96,1193,0
1,0,50.0077,399.61,502,484.92,1194,0
1,0,49.993,400.8,491,471.36,1195,0
1,0,49.9907,400.96,500,482.0,1196,0
1,1,49.9582,396.78,491,470.36,1197,1
1,1,49.9564,394.12,513,489.48,1198,1
1,1,49.94,396.46,500,476.0,1199,1
1,1,49.966,396.89,502,476.92,1200,1
1,1,49.953,395.61,500,479.0,1201,1
1,1,49.943,395.78,500,480.0,1202,1
1,1,49.9413,395.36,486,468.56,1203,1
1,1,49.9616,394.27,500,479.0,1204,1
1,1,49.955,396.03,504,480.84,1205,1
